* Measurement data measured by REW V5.40 beta 122
* Source: U18dB [plughw:3,0], Mic (Mic), R, volume: 1.000. Timing signal peak level -29.2 dBFS, measurement signal peak level -14.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 10, 2026, 4:38:00 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; L -12dBFS OKTO@-29dB mic - speakers 3.44m mic - front wall 4.31 MIC centered Screen panels prolong the 1.75 half wall 3 left screen panels Foam panels moved back into the room Delay -0.0005 ms (-0.19 mm, -0.01 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO R with no timing offset Clock adjustment: -14.8 ppm
* Measurement: R 120.Rscreen.3L
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 15.014648 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
15.014648	69.515	-154.2569
15.380859	69.777	-160.2767
15.747070	70.416	-168.8287
16.113281	70.580	-173.6240
16.479492	71.640	-173.9180
16.845703	72.635	179.0014
17.211914	72.322	173.1702
17.578125	72.343	173.2827
17.944336	72.999	168.3616
18.310547	73.096	161.7901
18.676758	73.433	158.7913
19.042968	74.181	153.0648
19.409179	74.414	145.4214
19.775390	74.396	140.1596
20.141601	74.578	135.5552
20.507812	74.691	130.5167
20.874023	74.628	126.8613
21.240234	74.583	125.4941
21.606445	74.862	125.2943
21.972656	75.460	123.0638
22.338867	75.945	118.1460
22.705077	76.161	113.1317
23.071288	76.450	109.7806
23.437499	77.134	105.4878
23.803710	77.692	97.0206
24.169921	77.462	87.6312
24.536132	76.873	82.6066
24.902343	76.757	78.9353
25.268554	76.465	72.5573
25.634765	75.637	69.3474
26.000976	75.383	70.7480
26.367187	75.710	70.1988
26.733397	76.042	69.2921
27.099608	76.654	68.0492
27.465819	77.165	63.9346
27.832030	77.315	58.9968
28.198241	77.442	53.8850
28.564452	77.682	47.7741
28.930663	78.024	40.4622
29.296874	78.116	31.1453
29.663085	77.388	22.0066
30.029296	76.086	17.4512
30.395507	75.199	15.8242
30.761717	74.641	11.7177
31.127928	73.850	8.0885
31.494139	73.253	9.4161
31.860350	73.536	11.5913
32.226561	74.039	7.2042
32.592772	73.651	-1.5320
32.958983	72.460	-6.3794
33.325194	71.674	-5.0679
33.691405	71.353	-3.9720
34.057616	70.899	-2.8556
34.423827	70.595	-2.9291
34.790037	70.186	-6.1730
35.156248	69.871	-8.9937
35.522459	70.000	-12.4602
35.888670	69.878	-16.6054
36.254881	69.431	-18.7913
36.621092	68.739	-21.8250
36.987303	67.445	-24.3375
37.353514	66.354	-23.7880
37.719725	65.359	-25.3327
38.085936	63.551	-20.6141
38.452147	63.342	-6.3900
38.818357	64.051	-1.9426
39.184568	64.075	1.7141
39.550779	64.570	5.6802
39.916990	64.999	6.0951
40.283201	65.705	4.1802
40.649412	66.588	-7.2549
41.015623	66.566	-24.5898
41.381834	65.619	-38.9343
41.748045	63.659	-48.8175
42.114256	59.394	-51.4298
42.480467	53.333	-28.6933
42.846677	49.644	20.0118
43.212888	55.413	59.4311
43.579099	61.216	43.6710
43.945310	64.270	23.6396
44.311521	65.340	10.7231
44.677732	64.136	6.3386
45.043943	62.737	27.3275
45.410154	66.395	35.7994
45.776365	68.629	18.9426
46.142576	69.364	8.1942
46.508786	71.401	4.4467
46.874997	73.435	-9.5837
47.241208	73.753	-26.6053
47.607419	73.656	-38.6967
47.973630	74.342	-52.4434
48.339841	74.665	-70.2566
48.706052	74.337	-85.4203
49.072263	74.129	-99.7908
49.438474	73.556	-117.8987
49.804685	72.243	-131.4353
50.170896	72.125	-134.5376
50.537106	73.573	-142.8729
50.903317	74.447	-157.2902
51.269528	74.731	-171.1189
51.635739	74.923	175.1154
52.001950	74.914	161.1887
52.368161	74.808	148.7251
52.734372	74.636	135.9804
53.100583	73.937	122.4720
53.466794	72.779	110.8962
53.833005	71.794	101.1996
54.199216	71.034	92.7672
54.565426	70.508	88.6564
54.931637	70.412	86.2499
55.297848	69.811	81.3625
55.664059	68.088	78.6706
56.030270	66.583	82.5945
