268.432623	0.010	-124.3117
268.798834	0.010	-124.4546
269.165045	0.010	-124.4851
269.531256	0.010	-124.9337
269.897467	0.010	-125.9134
270.263678	0.010	-126.9352
270.629889	0.010	-127.4461
270.996100	0.010	-127.4475
271.362310	0.010	-127.3865
271.728521	0.010	-127.6099
272.094732	0.010	-128.0204
272.460943	0.010	-128.2324
272.827154	0.010	-128.0780
273.193365	0.010	-127.8221
273.559576	0.010	-127.8604
273.925787	0.010	-128.3242
274.291998	0.010	-128.9511
274.658209	0.010	-129.3499
275.024420	0.010	-129.3759
275.390631	0.010	-129.1579
275.756842	0.010	-128.8939
276.123053	0.010	-128.7444
276.489264	0.010	-128.8416
276.855475	0.010	-129.3058
277.221686	0.010	-130.1134
277.587897	0.010	-130.9251
277.954108	0.010	-131.2779
278.320319	0.010	-131.0346
278.686530	0.010	-130.5783
279.052741	0.010	-130.5608
279.418952	0.010	-131.3383
279.785163	0.010	-132.5652
280.151374	0.010	-133.5149
280.517585	0.010	-133.8576
280.883796	0.010	-133.9496
281.250007	0.010	-134.3427
281.616218	0.010	-135.0707
281.982429	0.010	-135.5269
282.348639	0.010	-135.1511
282.714850	0.010	-134.0969
283.081061	0.010	-133.1631
283.447272	0.010	-133.1583
283.813483	0.010	-134.2040
284.179694	0.010	-135.5820
284.545905	0.010	-136.4554
284.912116	0.010	-136.6644
285.278327	0.010	-136.6216
285.644538	0.010	-136.6519
286.010749	0.010	-136.6608
286.376960	0.010	-136.4154
286.743171	0.010	-136.0104
287.109382	0.010	-135.9284
287.475593	0.010	-136.5405
287.841804	0.010	-137.5636
288.208015	0.010	-138.2281
288.574226	0.010	-138.1012
288.940437	0.010	-137.5553
289.306648	0.010	-137.3895
289.672859	0.010	-138.0338
290.039070	0.010	-139.0692
290.405281	0.010	-139.6527
290.771492	0.010	-139.4635
291.137703	0.010	-138.9998
291.503914	0.010	-138.9861
291.870125	0.010	-139.6073
292.236336	0.010	-140.3141
292.602547	0.010	-140.4819
292.968758	0.010	-140.1933
293.334969	0.010	-140.2014
293.701179	0.010	-141.1741
294.067390	0.010	-142.9206
294.433601	0.010	-144.4091
294.799812	0.010	-144.8026
295.166023	0.010	-144.2321
295.532234	0.010	-143.4696
295.898445	0.010	-143.2008
296.264656	0.010	-143.5496
296.630867	0.010	-144.0839
296.997078	0.010	-144.3178
297.363289	0.010	-144.1447
297.729500	0.010	-143.7574
298.095711	0.010	-143.3654
298.461922	0.010	-143.0678
298.828133	0.010	-142.9321
299.194344	0.010	-143.1071
299.560555	0.010	-143.7205
299.926766	0.010	-144.6579
300.292977	0.010	-145.5560
300.659188	0.010	-146.0995
301.025399	0.010	-146.3228
301.391610	0.010	-146.5596
301.757821	0.010	-147.0790
302.124032	0.010	-147.8006
302.490243	0.010	-148.3751
302.856454	0.010	-148.5538
303.222665	0.010	-148.4466
303.588876	0.010	-148.3783
303.955087	0.010	-148.5568
304.321298	0.010	-148.9129
304.687508	0.010	-149.2409
305.053719	0.010	-149.4892
305.419930	0.010	-149.8436
305.786141	0.010	-150.4671
306.152352	0.010	-151.2058
306.518563	0.010	-151.6253
306.884774	0.010	-151.4075
307.250985	0.010	-150.7019
307.617196	0.010	-150.0514
307.983407	0.010	-149.9995
308.349618	0.010	-150.6616
308.715829	0.010	-151.5732
309.082040	0.010	-152.1125
309.448251	0.010	-152.1300
309.814462	0.010	-152.0673
310.180673	0.010	-152.5399
310.546884	0.010	-153.7477
310.913095	0.010	-155.1687
311.279306	0.010	-156.0031
311.645517	0.010	-155.9484
312.011728	0.010	-155.3914
312.377939	0.010	-154.9853
312.744150	0.010	-155.0936
313.110361	0.010	-155.5428
313.476572	0.010	-155.9396
313.842783	0.010	-156.2188
314.208994	0.010	-156.7660
314.575205	0.010	-157.9287
314.941416	0.010	-159.3805
315.307627	0.010	-160.1990
315.673838	0.010	-159.7773
316.040048	0.010	-158.4314
316.406259	0.010	-157.1334
316.772470	0.010	-156.8054
317.138681	0.010	-157.5918
317.504892	0.010	-158.6594
317.871103	0.010	-159.0212
318.237314	0.010	-158.5311
318.603525	0.010	-157.8595
318.969736	0.010	-157.7490
319.335947	0.010	-158.3639
319.702158	0.010	-159.2195
320.068369	0.010	-159.7744
320.434580	0.010	-159.9767
320.800791	0.010	-160.0926
321.167002	0.010	-160.2160
321.533213	0.010	-160.1834
321.899424	0.010	-159.9848
322.265635	0.010	-160.1084
322.631846	0.010	-161.2393
322.998057	0.010	-163.3363
323.364268	0.010	-165.1376
323.730479	0.010	-165.2848
324.096690	0.010	-163.7637
324.462901	0.010	-161.8672
324.829112	0.010	-161.2677
325.195323	0.010	-162.8194
325.561534	0.010	-165.4320
325.927745	0.010	-166.8762
326.293956	0.010	-166.2824
326.660167	0.010	-164.6680
327.026377	0.010	-163.6508
