* Measurement data measured by REW V5.40 beta 121
* Source: EQ window target shape
* Format: 
* Dated: Aug 12, 2026, 4:20:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Target RMS8 + phase average8
* Smoothing: 1/48 octave
* Frequency Step: 96 ppo
* Start Frequency: 2.5 Hz
*
* Freq(Hz) SPL(dB)
78.853056 68.636
79.424458 68.593
80.000000 68.550
80.579713 68.508
81.163627 68.465
81.751772 68.423
82.344179 68.381
82.940879 68.339
83.541903 68.298
84.147282 68.257
84.757048 68.217
85.371232 68.176
85.989867 68.136
86.612985 68.096
87.240619 68.058
87.872800 68.019
88.509563 67.981
89.150939 67.943
89.796964 67.906
90.447670 67.870
91.103091 67.834
91.763261 67.798
92.428216 67.764
93.097989 67.731
93.772615 67.697
94.452130 67.664
95.136569 67.633
95.825968 67.602
96.520362 67.571
97.219789 67.541
97.924283 67.513
98.633883 67.485
99.348625 67.458
100.068546 67.431
100.793684 67.407
101.524077 67.383
102.259762 67.359
103.000778 67.336
103.747164 67.315
104.498959 67.295
105.256202 67.275
106.018931 67.256
106.787188 67.239
107.561012 67.223
108.340444 67.207
109.125523 67.192
109.916292 67.179
110.712791 67.167
111.515061 67.156
112.323145 67.145
113.137085 67.136
113.956923 67.128
114.782702 67.121
115.614465 67.114
116.452255 67.110
117.296116 67.106
118.146092 67.103
119.002227 67.100
119.864566 67.100
120.733154 67.100
121.608036 67.101
122.489258 67.102
123.376866 67.106
124.270906 67.110
125.171424 67.115
126.078468 67.120
126.992084 67.127
127.912321 67.135
128.839227 67.143
129.772849 67.152
130.713236 67.163
131.660438 67.175
132.614504 67.186
133.575483 67.199
134.543426 67.212
135.518384 67.227
136.500406 67.241
137.489544 67.256
138.485850 67.273
139.489375 67.290
140.500173 67.307
141.518295 67.325
142.543795 67.343
143.576726 67.363
144.617142 67.382
145.665098 67.402
146.720647 67.423
147.783845 67.444
148.854748 67.465
149.933411 67.486
151.019890 67.508
152.114242 67.531
153.216525 67.553
154.326795 67.576
155.445111 67.599
156.571530 67.622
157.706112 67.646
158.848915 67.669
160.000000 67.693
161.159426 67.716
162.327254 67.740
163.503544 67.763
164.688358 67.787
165.881758 67.811
167.083805 67.835
168.294563 67.858
169.514095 67.882
170.742464 67.906
171.979734 67.929
173.225970 67.953
174.481237 67.975
175.745600 67.998
177.019125 68.021
178.301879 68.044
179.593928 68.065
180.895339 68.087
182.206182 68.109
183.526523 68.131
184.856431 68.152
186.195977 68.173
187.545230 68.194
188.904260 68.214
190.273138 68.234
191.651936 68.254
193.040725 68.273
194.439578 68.292
195.848567 68.311
197.267766 68.329
198.697250 68.347
200.137092 68.365
201.587368 68.382
203.048153 68.399
204.519524 68.416
206.001557 68.432
207.494329 68.447
208.997918 68.462
210.512403 68.477
212.037863 68.492
213.574377 68.505
215.122025 68.519
216.680888 68.533
218.251047 68.546
219.832584 68.559
221.425581 68.571
223.030122 68.583
224.646290 68.595
226.274170 68.606
227.913846 68.617
229.565404 68.627
231.228929 68.638
232.904509 68.647
234.592231 68.657
236.292183 68.666
238.004454 68.675
239.729132 68.684
241.466308 68.692
243.216073 68.700
244.978517 68.708
246.753732 68.715
248.541811 68.722
250.342848 68.729
252.156935 68.736
253.984168 68.742
255.824642 68.748
257.678453 68.754
259.545697 68.759
261.426473 68.764
263.320877 68.769
265.229008 68.774
267.150967 68.779
269.086853 68.783
271.036767 68.788
273.000811 68.792
274.979088 68.796
276.971700 68.799
278.978751 68.803
281.000346 68.806
283.036590 68.809
285.087590 68.812
287.153452 68.815
289.234284 68.818
291.330195 68.820
293.441294 68.823
295.567690 68.825
297.709496 68.827
299.866821 68.829
302.039780 68.831
304.228485 68.833
