* Measurement data measured by REW V5.40 beta 122
* Source: U18dB [plughw:2,0], Mic (Mic), R, volume: 1.000. Timing signal peak level -26.5 dBFS, measurement signal peak level -15.5 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026, 4:41:59 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: multi point measurements for 120.blue geometry. GIK screens prolong the right side of the wall, instead of the legacy configuration having the 2 pyramidal foam panels as first prolongation. the first gik screen on the left has also moved closer to the left speaker to catch the first early reflection; mic moved for multi point measurements mic moved 10cm to the back -> 3.76m from the speakers 4.66m from front wall 2 screen panels prolongation - new setup DAC level -28dB Delay 0.2150 ms (74 mm, 2.9 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -38.4 ppm
* Measurement: R 120.b.s-B+10
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 16.113281 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
83.862299	80.374	-19.0203
84.228510	79.844	-19.6500
84.594721	79.342	-21.1053
84.960932	78.813	-22.3347
85.327143	78.439	-23.6226
85.693354	78.067	-24.4248
86.059565	77.854	-23.6235
86.425776	77.784	-24.0986
86.791986	77.448	-25.8033
87.158197	77.162	-26.4081
87.524408	77.306	-27.3777
87.890619	77.589	-29.5786
88.256830	77.771	-32.3197
88.623041	77.746	-36.1227
88.989252	77.452	-41.2606
89.355463	76.941	-46.9200
89.721674	76.312	-51.7922
90.087885	75.556	-55.4768
90.454096	74.494	-57.8722
90.820306	73.251	-58.1809
91.186517	72.188	-58.1038
91.552728	71.087	-57.9199
91.918939	70.109	-53.2811
92.285150	69.807	-46.2708
92.651361	69.789	-40.3867
93.017572	70.097	-36.3419
93.383783	70.546	-36.8368
93.749994	70.764	-39.1310
94.116205	70.898	-41.2830
94.482415	70.796	-43.9432
94.848626	70.456	-46.9623
95.214837	69.852	-51.7201
95.581048	68.692	-54.1664
95.947259	68.034	-50.2428
96.313470	67.860	-50.2587
96.679681	66.411	-50.5049
97.045892	65.226	-41.8833
97.412103	65.010	-38.0315
97.778314	64.230	-29.6672
98.144525	65.558	-16.8397
98.510735	66.739	-18.5648
98.876946	66.179	-22.7618
99.243157	65.214	-29.3969
99.609368	63.457	-41.9017
99.975579	61.416	-40.3689
100.341790	62.863	-30.1016
100.708001	63.861	-32.9034
101.074212	62.712	-30.3379
101.440423	61.477	-22.5995
101.806634	59.473	-17.3818
102.172845	57.355	-3.4724
102.539055	56.576	13.9159
102.905266	57.630	41.0032
103.271477	61.393	54.9060
103.637688	64.039	56.2412
104.003899	65.815	54.3844
104.370110	66.774	48.6321
104.736321	66.831	43.9613
105.102532	66.841	43.2601
105.468743	66.925	43.4911
105.834954	66.699	47.0311
106.201165	66.755	55.7532
106.567375	67.596	65.6125
106.933586	69.127	71.5793
107.299797	70.713	72.0424
107.666008	72.051	69.6770
108.032219	73.104	65.8303
108.398430	73.755	62.2466
108.764641	74.310	60.2148
109.130852	74.919	57.6226
109.497063	75.306	55.2472
109.863274	75.771	55.3730
110.229485	76.554	55.3752
110.595695	77.302	53.9071
110.961906	77.992	51.5509
111.328117	78.635	47.7968
111.694328	79.191	43.7235
112.060539	79.777	39.7295
112.426750	80.231	35.2495
112.792961	80.445	31.4484
113.159172	80.612	28.3146
113.525383	80.679	25.4368
113.891594	80.751	24.7521
114.257805	81.221	24.9694
114.624015	81.782	23.1398
114.990226	82.138	20.7778
115.356437	82.582	18.4867
115.722648	83.167	14.7290
116.088859	83.720	9.9061
116.455070	84.227	4.6360
116.821281	84.615	-1.3292
117.187492	84.793	-7.6860
117.553703	84.781	-13.9115
117.919914	84.627	-19.6018
118.286124	84.401	-24.4714
118.652335	84.157	-28.7760
119.018546	83.885	-32.7491
119.384757	83.599	-36.2286
119.750968	83.329	-39.1881
120.117179	83.080	-41.6713
120.483390	82.871	-43.9377
120.849601	82.689	-46.4312
121.215812	82.518	-49.1310
121.582023	82.383	-51.9479
121.948234	82.250	-54.9630
122.314444	82.070	-58.1610
122.680655	81.810	-61.7229
123.046866	81.414	-65.5664
123.413077	80.882	-68.9088
123.779288	80.304	-71.2582
124.145499	79.719	-72.9700
124.511710	79.074	-74.3428
124.877921	78.368	-74.8802
125.244132	77.764	-73.9929
125.610343	77.393	-72.1455
125.976554	77.167	-70.0281
126.342764	76.998	-67.7722
126.708975	76.922	-66.0210
127.075186	76.929	-65.6794
127.441397	76.929	-66.5188
127.807608	76.894	-67.2546
128.173819	76.887	-67.4980
128.540030	76.806	-68.0576
128.906241	76.508	-68.2452
129.272452	76.261	-66.9258
129.638663	76.326	-65.7775
130.004874	76.426	-65.8280
130.371084	76.400	-65.5145
130.737295	76.422	-64.6384
131.103506	76.555	-64.5729
131.469717	76.706	-65.7310
131.835928	76.801	-67.2644
132.202139	76.873	-68.1787
132.568350	76.988	-68.7568
132.934561	77.080	-69.6445
133.300772	77.159	-70.4719
133.666983	77.378	-71.5586
134.033194	77.655	-73.7594
134.399404	77.826	-76.2976
134.765615	77.992	-78.3475
135.131826	78.272	-80.9323
135.498037	78.525	-84.9753
135.864248	78.602	-89.8729
136.230459	78.526	-95.0045
136.596670	78.347	-100.7285
136.962881	78.006	-107.3977
137.329092	77.426	-114.3744
137.695303	76.610	-120.7728
138.061514	75.543	-126.5209
138.427724	74.097	-131.4727
138.793935	72.282	-134.3795
139.160146	70.340	-134.6077
139.526357	68.275	-131.6360
139.892568	66.354	-121.9945
140.258779	65.446	-109.1226
140.624990	64.726	-98.6698
140.991201	64.097	-84.2207
141.357412	64.728	-69.7576
141.723623	65.872	-60.1302
142.089833	67.232	-53.2802
142.456044	68.479	-49.8446
142.822255	69.471	-47.5637
143.188466	70.549	-47.4723
143.554677	71.432	-50.4882
143.920888	72.113	-53.1342
144.287099	72.916	-55.6256
144.653310	73.476	-59.5894
145.019521	73.622	-62.8293
145.385732	73.792	-65.5343
145.751943	73.966	-69.8906
146.118153	73.963	-74.2107
146.484364	73.975	-77.4955
146.850575	73.870	-81.0908
147.216786	73.398	-84.1158
147.582997	72.770	-85.5508
147.949208	72.210	-86.3689
148.315419	71.700	-86.7567
148.681630	71.239	-85.7916
149.047841	70.957	-82.9064
149.414052	70.968	-80.0515
149.780263	70.913	-78.7830
150.146473	70.728	-76.9611
150.512684	70.808	-75.3588
150.878895	70.854	-75.7037
151.245106	70.653	-74.7380
151.611317	70.650	-71.7351
151.977528	70.825	-69.5813
152.343739	70.938	-68.4537
152.709950	70.999	-67.9238
153.076161	71.060	-67.0461
153.442372	71.316	-65.5961
153.808583	71.597	-64.5663
154.174793	71.727	-62.2244
154.541004	72.061	-58.7048
154.907215	72.560	-56.9243
155.273426	73.007	-56.4001
155.639637	73.507	-56.4646
156.005848	74.001	-56.9838
156.372059	74.508	-57.0806
156.738270	75.073	-57.5022
157.104481	75.560	-58.4443
157.470692	76.055	-59.4523
157.836903	76.596	-61.4990
158.203113	77.045	-64.2222
158.569324	77.503	-66.8373
158.935535	77.984	-70.1665
159.301746	78.318	-73.9418
159.667957	78.543	-77.4640
160.034168	78.688	-81.1772
160.400379	78.724	-84.6895
160.766590	78.811	-87.6976
161.132801	78.953	-91.0680
161.499012	78.994	-94.3877
161.865223	78.988	-97.0576
162.231433	78.973	-99.8058
162.597644	78.918	-102.7646
162.963855	78.900	-105.8264
163.330066	78.908	-109.0889
163.696277	78.905	-112.0432
164.062488	78.887	-114.8744
164.428699	78.752	-117.6650
164.794910	78.587	-119.7191
165.161121	78.568	-122.0225
165.527332	78.530	-125.1160
165.893542	78.460	-127.6117
166.259753	78.495	-130.1511
166.625964	78.418	-133.5751
166.992175	78.162	-136.3923
167.358386	77.970	-138.7295
167.724597	77.795	-141.8456
168.090808	77.543	-145.0337
168.457019	77.313	-147.9122
168.823230	77.074	-150.5709
169.189441	76.823	-152.4443
169.555652	76.631	-154.0660
169.921862	76.417	-156.1598
170.288073	76.163	-158.6582
170.654284	75.888	-161.5278
171.020495	75.585	-164.2162
171.386706	75.289	-166.5356
171.752917	74.912	-168.6138
172.119128	74.490	-169.9452
172.485339	74.169	-171.5294
172.851550	73.773	-173.8558
173.217761	73.308	-174.9823
173.583972	72.983	-175.2561
173.950182	72.592	-175.5823
174.316393	72.158	-174.6038
174.682604	71.981	-173.7666
175.048815	71.875	-174.6625
175.415026	71.746	-176.2821
175.781237	71.610	-178.3849
176.147448	71.440	179.8151
176.513659	71.373	178.0911
176.879870	71.166	175.6042
177.246081	70.696	174.7808
177.612292	70.383	175.0688
177.978502	69.958	173.4082
178.344713	69.185	173.0654
178.710924	68.795	175.2114
179.077135	68.733	176.5166
179.443346	68.697	179.2428
179.809557	69.009	-177.8533
180.175768	69.177	-177.3519
180.541979	69.154	-176.0940
180.908190	69.547	-175.4216
181.274401	70.047	-177.9788
181.640612	70.295	178.9236
182.006822	70.429	177.1901
182.373033	70.624	176.3761
182.739244	70.946	174.7512
183.105455	71.179	171.5427
183.471666	71.305	168.8524
183.837877	71.665	166.6520
184.204088	72.065	162.9650
184.570299	72.207	159.5521
184.936510	72.408	157.3544
185.302721	72.735	153.8009
185.668932	72.903	149.2036
186.035142	73.100	145.2246
186.401353	73.484	140.5151
186.767564	73.762	134.6880
187.133775	73.880	129.3245
187.499986	73.993	124.2402
187.866197	74.025	118.8279
188.232408	73.950	114.0250
188.598619	73.895	109.6582
188.964830	73.748	104.9703
189.331041	73.478	101.2092
189.697251	73.425	98.4879
190.063462	73.605	94.9723
190.429673	73.777	91.3336
190.795884	74.028	88.2649
191.162095	74.322	84.3756
191.528306	74.498	80.0693
191.894517	74.738	76.0303
192.260728	75.051	71.0477
192.626939	75.164	65.7166
192.993150	75.180	61.4479
193.359361	75.306	56.8636
193.725571	75.374	51.1573
194.091782	75.371	46.1815
194.457993	75.539	42.2904
194.824204	75.812	37.8489
195.190415	75.933	32.6458
195.556626	75.881	27.4984
195.922837	75.784	22.6431
196.289048	75.714	17.7537
196.655259	75.617	12.5422
197.021470	75.410	7.3315
197.387681	75.136	2.6124
197.753891	74.860	-1.7676
198.120102	74.522	-5.6683
198.486313	74.135	-8.3179
198.852524	73.800	-10.1187
199.218735	73.426	-11.6636
199.584946	73.042	-11.8685
199.951157	72.940	-11.2000
200.317368	73.014	-11.7671
200.683579	72.989	-12.6071
201.049790	73.079	-12.4156
201.416001	73.445	-12.8517
201.782211	73.842	-14.7308
202.148422	74.148	-17.0386
202.514633	74.440	-19.6263
202.880844	74.737	-23.0640
203.247055	74.994	-27.1876
203.613266	75.223	-31.2688
203.979477	75.442	-35.1814
204.345688	75.569	-39.2640
204.711899	75.565	-43.4163
205.078110	75.542	-47.7816
205.444321	75.526	-52.7634
205.810531	75.448	-57.6990
206.176742	75.341	-62.0471
206.542953	75.182	-66.5975
206.909164	74.863	-71.6208
207.275375	74.438	-76.6588
207.641586	73.973	-81.8588
208.007797	73.359	-86.9274
208.374008	72.593	-90.9606
208.740219	71.810	-94.2498
209.106430	71.028	-97.5646
209.472641	70.194	-100.6975
209.838851	69.205	-103.1100
210.205062	67.941	-103.7408
210.571273	66.599	-102.1530
210.937484	65.319	-101.1729
211.303695	63.526	-101.0565
211.669906	61.122	-92.7538
212.036117	60.391	-72.9008
212.402328	61.245	-60.9247
212.768539	61.367	-52.5646
213.134750	61.936	-40.6376
213.500960	63.398	-35.4321
213.867171	64.377	-35.4884
214.233382	65.183	-33.5096
214.599593	66.359	-32.2799
214.965804	67.256	-33.8658
215.332015	67.765	-34.7119
215.698226	68.352	-35.2828
216.064437	68.790	-37.5323
216.430648	68.877	-39.0973
216.796859	68.996	-38.9952
217.163070	69.289	-39.0828
217.529280	69.670	-39.4017
217.895491	70.165	-40.1002
218.261702	70.582	-41.5776
218.627913	70.840	-43.1560
218.994124	71.033	-44.9713
219.360335	71.234	-46.9813
219.726546	71.583	-49.3007
220.092757	71.906	-52.7260
220.458968	71.934	-55.6237
220.825179	71.928	-57.0370
221.191390	71.964	-59.3873
221.557600	71.743	-62.0447
221.923811	71.494	-62.6266
222.290022	71.464	-62.4443
222.656233	71.505	-62.2393
223.022444	71.698	-62.4913
223.388655	71.870	-64.3695
223.754866	71.915	-65.8568
224.121077	72.120	-66.9846
224.487288	72.242	-69.5809
224.853499	72.087	-71.6830
225.219710	72.011	-73.1233
225.585920	71.914	-75.3213
225.952131	71.731	-76.1678
226.318342	71.777	-76.2653
226.684553	71.767	-77.4917
227.050764	71.601	-77.8530
227.416975	71.601	-77.8943
227.783186	71.554	-78.6127
228.149397	71.448	-78.1949
228.515608	71.468	-77.8938
228.881819	71.363	-78.5510
229.248030	71.222	-78.6536
229.614240	71.224	-78.9662
229.980451	71.187	-78.9670
230.346662	71.301	-77.3997
230.712873	71.688	-77.1061
231.079084	71.882	-79.2030
231.445295	71.788	-80.5466
231.811506	71.917	-79.9016
232.177717	72.377	-80.5682
232.543928	72.582	-83.0889
232.910139	72.497	-84.4890
233.276350	72.570	-85.3226
233.642560	72.679	-87.5415
234.008771	72.633	-89.5109
234.374982	72.535	-90.5779
234.741193	72.316	-90.9335
235.107404	72.172	-90.3335
235.473615	72.225	-91.4403
235.839826	72.077	-93.8187
236.206037	71.936	-94.1569
236.572248	72.107	-94.2577
236.938459	72.173	-95.0984
237.304669	72.163	-94.7084
237.670880	72.304	-94.4893
238.037091	72.405	-95.0469
238.403302	72.511	-95.6538
238.769513	72.604	-96.8676
239.135724	72.652	-97.8340
239.501935	72.862	-98.8120
239.868146	73.094	-100.9185
240.234357	73.209	-102.9404
240.600568	73.327	-104.8148
240.966779	73.365	-107.3625
241.332989	73.278	-110.0631
241.699200	73.140	-112.8118
242.065411	72.967	-115.3734
242.431622	72.837	-117.7551
242.797833	72.667	-120.5802
243.164044	72.387	-122.8534
243.530255	72.207	-124.6648
243.896466	72.014	-127.3116
244.262677	71.680	-129.6096
244.628888	71.397	-131.6682
244.995099	71.020	-134.6479
245.361309	70.450	-137.0601
245.727520	69.875	-138.8599
246.093731	69.170	-140.3856
246.459942	68.473	-140.4547
246.826153	67.927	-141.8479
247.192364	66.848	-145.1160
247.558575	65.006	-144.4508
247.924786	63.240	-136.1980
248.290997	62.331	-124.7268
248.657208	61.821	-114.8439
249.023419	61.557	-102.2454
249.389629	62.684	-90.8096
249.755840	63.883	-87.1727
250.122051	64.625	-81.8545
250.488262	65.936	-77.0176
250.854473	66.814	-77.1886
251.220684	67.148	-75.3553
251.586895	67.927	-74.0007
251.953106	68.456	-76.1426
252.319317	68.799	-75.3119
252.685528	69.798	-74.6206
253.051739	70.592	-77.8226
253.417949	70.902	-79.5940
253.784160	71.409	-79.8550
254.150371	72.004	-81.7153
