* Measurement data measured by REW V5.40 beta 122
* Source: U18dB [plughw:2,0], Mic (Mic), R, volume: 1.000. Timing signal peak level -26.2 dBFS, measurement signal peak level -14.4 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 17, 2026, 4:27:28 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: multi point measurements for 120.blue geometry. GIK screens prolong the right side of the wall, instead of the legacy configuration having the 2 pyramidal foam panels as first prolongation. the first gik screen on the left has also moved closer to the left speaker to catch the first early reflection; mic moved for multi point measurements 8cm to the rleft 4.33m from front wall 2 screen panels prolongation - new setup DAC level -28dB Delay 0.1241 ms (43 mm, 1.68 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO L with no timing offset Clock adjustment: -16.7 ppm
* Measurement: R 120.b.s-L+8
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 16.113281 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
16.113281	70.385	-165.2787
16.479492	71.442	-174.6245
16.845703	71.349	175.9369
17.211914	71.567	175.1245
17.578125	72.509	171.3950
17.944336	72.410	165.5833
18.310547	72.060	166.2493
18.676758	72.718	165.9912
19.042969	73.455	160.6483
19.409179	73.941	154.0029
19.775390	74.045	147.9586
20.141601	74.131	145.9894
20.507812	74.953	143.4991
20.874023	75.540	136.8414
21.240234	75.646	133.1349
21.606445	76.188	130.9399
21.972656	76.459	125.3211
22.338867	76.175	122.2128
22.705078	76.463	120.8369
23.071288	76.937	115.8605
23.437499	77.243	111.8613
23.803710	77.891	108.4246
24.169921	78.406	103.0554
24.536132	78.693	98.2498
24.902343	79.034	92.6230
25.268554	79.103	86.7832
25.634765	79.297	83.8619
26.000976	79.920	79.2994
26.367187	80.186	71.6567
26.733398	80.139	64.7056
27.099608	80.264	57.9519
27.465819	80.474	50.9049
27.832030	80.761	43.6465
28.198241	80.726	34.0346
28.564452	79.834	24.5464
28.930663	78.645	19.2895
29.296874	77.919	15.8611
29.663085	77.499	12.7808
30.029296	77.438	8.6194
30.395507	76.892	-0.0844
30.761718	75.181	-6.4158
31.127928	73.868	-5.0479
31.494139	73.401	-6.4552
31.860350	72.444	-6.8768
32.226561	71.968	-3.9930
32.592772	71.216	-5.5488
32.958983	69.891	-1.8687
33.325194	70.013	2.3518
33.691405	69.997	0.4353
34.057616	69.913	3.5028
34.423827	70.512	4.0833
34.790038	70.562	2.1840
35.156248	70.902	0.6370
35.522459	71.130	-6.4875
35.888670	70.511	-11.5620
36.254881	70.137	-13.3213
36.621092	69.190	-17.1082
36.987303	67.929	-11.1898
37.353514	68.632	-7.4914
37.719725	68.378	-11.5209
38.085936	68.108	-5.1406
38.452147	69.287	-5.7224
38.818358	69.098	-11.2900
39.184568	69.236	-10.6287
39.550779	69.826	-19.1694
39.916990	68.522	-27.4484
40.283201	67.853	-22.1644
40.649412	68.589	-27.5240
41.015623	67.707	-37.7244
41.381834	66.774	-42.0217
41.748045	65.798	-52.8917
42.114256	62.748	-62.1859
42.480467	59.563	-64.7606
42.846678	52.389	-98.4150
43.212888	54.772	99.7541
43.579099	61.393	64.7433
43.945310	64.262	50.8545
44.311521	66.890	36.0885
44.677732	67.723	24.5342
45.043943	68.927	28.9521
45.410154	71.469	25.6233
45.776365	72.571	17.6215
46.142576	74.197	13.4591
46.508787	76.651	0.1636
46.874997	78.121	-16.4051
47.241208	79.049	-29.7534
47.607419	79.616	-47.2761
47.973630	79.034	-68.6932
48.339841	78.677	-81.9700
48.706052	80.632	-93.0610
49.072263	82.080	-112.3665
49.438474	81.033	-129.6536
49.804685	78.795	-134.7110
50.170896	78.163	-138.7261
50.537107	78.067	-152.5139
50.903317	77.988	-164.6463
51.269528	78.176	-174.8256
51.635739	77.836	173.9026
52.001950	77.293	163.4705
52.368161	77.233	150.5778
52.734372	76.911	136.1563
53.100583	76.155	126.1709
53.466794	75.586	117.3538
53.833005	74.794	104.9028
54.199216	73.556	94.0023
54.565427	72.327	88.3603
54.931637	70.976	86.1116
55.297848	69.408	85.6241
55.664059	67.835	84.0100
56.030270	66.728	84.2651
56.396481	66.973	85.9484
56.762692	67.115	86.2233
57.128903	66.689	91.9921
57.495114	66.679	96.1406
57.861325	65.930	93.8815
58.227536	64.797	96.1243
58.593747	64.926	102.1189
58.959957	65.529	105.1703
59.326168	65.658	106.7028
59.692379	65.269	110.7552
60.058590	65.642	118.2047
60.424801	66.506	121.1531
60.791012	66.766	126.8654
61.157223	67.771	136.5841
61.523434	68.999	140.5752
61.889645	70.276	144.3624
62.255856	72.654	143.8805
62.622067	74.975	136.1496
62.988277	76.623	126.8805
63.354488	77.702	117.0383
63.720699	78.095	106.5475
64.086910	78.001	98.1124
64.453121	77.998	92.1341
64.819332	78.080	86.3996
65.185543	78.019	81.3998
65.551754	78.002	76.9788
65.917965	77.975	71.7297
66.284176	77.805	67.1423
66.650387	77.711	63.9591
67.016597	77.654	60.1472
67.382808	77.356	55.9022
67.749019	77.004	53.1702
68.115230	76.963	51.1473
68.481441	77.024	48.1033
68.847652	76.889	45.0450
69.213863	76.701	42.5009
69.580074	76.552	38.8596
69.946285	76.263	34.0060
70.312496	75.753	29.4761
70.678706	75.039	26.3463
71.044917	74.246	24.8655
71.411128	73.513	23.8277
71.777339	72.714	22.5981
72.143550	71.746	22.6454
72.509761	70.656	25.3033
72.875972	69.719	30.6998
73.242183	69.019	34.9597
73.608394	67.730	39.5239
73.974605	66.792	54.2403
74.340816	67.628	67.5480
74.707026	68.063	78.6315
75.073237	69.672	95.7849
75.439448	72.468	101.5673
75.805659	74.445	100.6759
76.171870	76.131	100.0162
76.538081	77.798	97.3597
76.904292	79.096	92.6173
77.270503	80.073	87.1482
77.636714	80.891	81.4228
78.002925	81.696	76.2728
78.369136	82.595	71.6368
78.735346	83.508	66.9839
79.101557	84.441	61.8623
79.467768	85.419	54.8234
79.833979	86.278	45.3934
80.200190	86.918	34.6855
80.566401	87.319	23.3240
80.932612	87.368	11.4435
81.298823	86.981	-0.1600
81.665034	86.251	-10.4086
82.031245	85.368	-19.0122
82.397456	84.397	-26.4290
82.763666	83.280	-32.4088
83.129877	82.150	-35.9290
83.496088	81.277	-38.0268
83.862299	80.459	-40.6393
84.228510	79.434	-42.1236
84.594721	78.624	-41.4185
84.960932	78.261	-42.1562
85.327143	77.847	-45.1526
85.693354	77.183	-46.6656
86.059565	76.644	-44.9948
86.425776	76.373	-43.5122
86.791986	75.892	-43.7424
87.158197	75.340	-42.8284
87.524408	75.388	-42.5807
87.890619	75.597	-46.0224
88.256830	75.541	-49.9204
88.623041	75.527	-54.2551
88.989252	75.319	-62.3818
89.355463	74.453	-72.7047
89.721674	73.009	-81.7252
90.087885	71.178	-88.6660
90.454096	68.938	-95.6282
90.820306	65.925	-107.3737
91.186517	61.455	-129.3164
91.552728	56.509	-172.1342
91.918939	57.815	128.0682
92.285150	62.701	91.7317
92.651361	66.150	70.1709
93.017572	68.387	57.8933
93.383783	70.174	48.4860
93.749994	71.245	38.7203
94.116205	71.689	32.2740
94.482415	72.212	28.7594
94.848626	72.617	24.4965
95.214837	72.641	21.3477
95.581048	72.791	19.4053
95.947259	73.008	15.5193
96.313470	72.869	11.5594
96.679681	72.680	10.6320
97.045892	72.938	10.3311
97.412103	73.267	7.0042
97.778314	73.148	2.9651
98.144525	72.857	0.8201
98.510735	72.488	-1.8704
98.876946	71.637	-3.3907
99.243157	71.250	-0.6628
99.609368	71.671	-2.5486
99.975579	71.266	-7.3906
100.341790	70.292	-4.1790
100.708001	70.097	2.6160
101.074212	69.742	7.2979
101.440423	69.456	14.5249
101.806634	69.613	18.9010
102.172845	69.402	23.2747
102.539055	69.718	31.4932
102.905266	70.651	36.9828
103.271477	71.681	40.4194
103.637688	72.955	40.8910
104.003899	73.976	38.1135
104.370110	74.636	35.3800
104.736321	75.115	32.8123
105.102532	75.333	30.2567
105.468743	75.452	28.3916
105.834954	75.538	26.6255
106.201165	75.501	26.6003
106.567375	75.730	29.0790
106.933586	76.294	30.4480
107.299797	76.798	29.9960
107.666008	77.265	29.0061
108.032219	77.736	27.4314
108.398430	78.096	25.9551
108.764641	78.381	25.1661
109.130852	78.622	24.4945
109.497063	78.807	23.9594
109.863274	79.080	24.1639
110.229485	79.609	24.4991
110.595695	80.295	23.8083
110.961906	80.965	22.1066
111.328117	81.610	19.4402
111.694328	82.168	15.4612
112.060539	82.515	10.8789
112.426750	82.683	6.8298
112.792961	82.783	3.3519
113.159172	82.823	0.0537
113.525383	82.793	-2.4254
113.891594	82.868	-3.1674
114.257805	83.232	-3.3304
114.624015	83.679	-4.7377
114.990226	83.991	-6.7469
115.356437	84.365	-8.8271
115.722648	84.901	-12.4265
116.088859	85.373	-17.6237
116.455070	85.682	-23.0222
116.821281	85.871	-28.3292
117.187492	85.913	-33.8756
117.553703	85.803	-39.4774
117.919914	85.593	-44.7761
118.286124	85.321	-49.4434
118.652335	85.011	-53.3732
119.018546	84.663	-56.7378
119.384757	84.294	-59.5292
119.750968	83.977	-61.8232
120.117179	83.738	-63.9241
120.483390	83.545	-65.8898
120.849601	83.387	-67.7559
121.215812	83.261	-69.6945
121.582023	83.172	-71.9381
121.948234	83.087	-74.6924
122.314444	82.962	-77.9652
122.680655	82.754	-81.8691
123.046866	82.387	-86.1653
123.413077	81.895	-90.0360
123.779288	81.373	-93.4543
124.145499	80.736	-96.5048
124.511710	79.963	-97.9686
124.877921	79.282	-97.9523
125.244132	78.653	-97.9618
125.610343	77.943	-96.9783
125.976554	77.450	-94.2837
126.342764	77.291	-92.1799
126.708975	77.198	-91.5178
127.075186	77.078	-91.5056
127.441397	76.943	-91.7163
127.807608	76.801	-91.7612
128.173819	76.679	-91.6963
128.540030	76.541	-91.6851
128.906241	76.414	-91.6724
129.272452	76.313	-92.0223
129.638663	76.163	-92.3583
130.004874	76.062	-91.9850
130.371084	76.074	-92.1024
130.737295	75.978	-93.0532
131.103506	75.840	-93.5306
131.469717	75.813	-94.6769
131.835928	75.560	-96.6669
132.202139	75.137	-96.5878
132.568350	75.012	-96.0634
132.934561	74.798	-97.5713
133.300772	74.380	-97.1819
133.666983	74.480	-95.3236
134.033194	74.734	-96.3706
134.399404	74.625	-97.4120
