* Measurement data measured by REW V5.40 beta 122
* Source: U18dB [plughw:3,0], Mic (Mic), R, volume: 1.000. Timing signal peak level -26.9 dBFS, measurement signal peak level -10.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Aug 10, 2026, 3:27:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; L -12dBFS OKTO@-29dB mic - speakers 3.44m mic - front wall 4.31 Screen panels prolong the 1.75 half wall Foam panels moved back into the room Delay -0.0262 ms (-9.0 mm, -0.35 in) using estimated IR delay relative to Acoustic reference played from DAC8STEREO R with no timing offset Clock adjustment: -39.0 ppm
* Measurement: L+R 120.Rscreen
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 15.014648 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
15.014648	75.664	-150.0573
15.380859	76.571	-155.2419
15.747070	76.571	-161.7521
16.113281	76.605	-163.7469
16.479492	77.720	-168.9010
16.845703	78.177	179.8245
17.211914	77.663	174.2540
17.578125	78.175	173.7066
17.944336	78.971	168.0488
18.310547	79.246	166.1287
18.676758	80.115	164.1055
19.042968	80.099	154.0517
19.409179	79.352	148.3596
19.775390	81.076	142.5666
20.141601	82.890	124.5169
20.507812	81.946	111.2727
20.874023	79.986	123.1058
21.240234	81.053	133.8849
21.606445	81.093	129.1251
21.972656	80.847	126.4460
22.338867	81.752	121.1031
22.705077	82.276	115.3655
23.071288	82.826	114.9115
23.437499	83.679	109.9178
23.803710	83.779	99.6906
24.169921	83.519	90.8860
24.536132	83.464	83.4569
24.902343	83.116	76.6296
25.268554	82.382	72.4805
25.634765	81.701	70.3409
26.000976	81.331	69.2787
26.367187	81.332	68.2086
26.733397	81.227	66.6825
27.099608	80.971	66.6177
27.465819	81.037	66.2877
27.832030	81.533	63.7209
28.198241	82.405	58.0706
28.564452	82.931	48.7720
28.930663	82.488	39.4068
29.296874	81.435	32.3298
29.663085	80.038	25.4845
30.029296	78.067	22.4950
30.395507	76.694	28.9728
30.761717	76.520	35.2537
31.127928	76.487	40.4373
31.494139	77.103	43.9262
31.860350	77.674	42.6421
32.226561	77.995	42.3915
32.592772	78.402	41.5121
32.958983	78.242	39.6786
33.325194	78.042	40.8310
33.691405	78.432	40.0073
34.057616	78.720	37.1197
34.423827	79.059	35.5658
34.790037	79.431	32.4680
35.156248	79.552	28.2928
35.522459	79.778	22.7643
35.888670	79.780	14.7832
36.254881	79.248	8.9082
36.621092	78.651	5.4713
36.987303	77.740	0.8728
37.353514	76.589	-1.2710
37.719725	76.209	-2.5776
38.085936	75.683	-5.5297
38.452147	74.745	-1.0576
38.818357	74.654	5.3525
39.184568	74.186	6.4183
39.550779	73.648	9.3778
39.916990	74.104	9.1362
40.283201	74.445	5.1904
40.649412	74.416	2.1481
41.015623	73.738	-1.8453
41.381834	72.143	-3.7023
41.748045	70.674	-1.6353
42.114256	69.392	2.4234
42.480467	68.631	14.9392
42.846677	69.068	28.4487
43.212888	70.092	40.5887
43.579099	71.984	41.6471
43.945310	72.546	32.1823
44.311521	72.115	31.2698
44.677732	73.383	35.6131
45.043943	74.451	31.7372
